"","Watershed","Site.ID","Date","Observer","Start.Time","End.time","Spp","snow","Mode","Water","Wetland","Built","UpGrass","Shrub","Forest","Temp","cloudcover","Precip","TTD","YMax","Day","BStrm","BFresh","BSwamp","BImp","BSalt","BForest","km"
"1288","Blackstone",163,"2023-06-08","John Crockett","2023-06-08 14:00:00","2023-06-08 14:15:00",NA,"none","foot",0.333333333333333,0,0.266666666666667,0,0,0.4,16.7,73,0.9,NA,15,158,0,3.80960607088011,0,5.89233804605284,0,0,2945
"1289","Blackstone",245,"2023-06-08","John Crockett","2023-06-08 14:29:00","2023-06-08 14:48:00",NA,"none","foot",0.315789473684211,0,0,0,0,0.684210526315789,16.7,73,0.9,NA,19,158,0,7.89749078073844,0,2056.97067810148,0,0,2943
"1291","Blackstone",249,"2023-06-08","John Crockett","2023-06-08 15:11:00","2023-06-08 15:32:00","Otter","none","foot",0.761904761904762,0,0.0476190476190476,0,0,0.19047619047619,17.6,51,0.9,4,21,158,0,13.1244373516381,0,495.888959926122,0,0,3139
"1294","Blackstone",248,"2023-06-08","John Crockett","2023-06-08 15:35:00","2023-06-08 15:45:00",NA,"none","foot",0.7,0,0.1,0,0,0.2,17.9,74,0.9,NA,10,158,0,14.3383607726233,0,0,0,0,3139
"1297","Woonasquatucket-Moshassuck",69,"2023-06-12","Chris Boylston","2023-06-12 11:15:00","2023-06-12 11:31:00",NA,"none","foot",0.875,0,0,0,0,0.125,23,45,3.1,NA,16,162,0,1.49549666800979,0,5.44673523163513,0,0,3642
"1298","Woonasquatucket-Moshassuck",66,"2023-06-12","Chris Boylston","2023-06-12 11:35:00","2023-06-12 12:12:00","Otter","none","foot",0.486486486486487,0,0,0,0,0.513513513513513,24,64,3.1,0,37,162,1,5.28188571403195,0,5.0222865303452,0,2.65906382003168,3740
"1300","Blackstone",166,"2023-06-12","Chris Boylston","2023-06-12 12:51:00","2023-06-12 13:15:00",NA,"none","foot",0.291666666666667,0,0,0,0,0.708333333333333,24.5,71,3.1,NA,24,162,3,31.2814880893379,0,0,0,0,3835
"1303","Blackstone",164,"2023-06-12","Chris Boylston","2023-06-12 13:35:00","2023-06-12 13:53:00",NA,"none","foot",0.722222222222222,0,0,0,0,0.277777777777778,24.9,65,3.1,NA,18,162,0,12.5968407603597,0,0,0,0.891887721313417,3933
"1304","Blackstone",222,"2023-06-12","Chris Boylston","2023-06-12 14:31:00","2023-06-12 14:45:00",NA,"none","foot",0.928571428571429,0,0,0,0,0.0714285714285714,24.5,86,3.1,NA,14,162,3,15.5492495071597,0,4.64369046989902,0,0,3735
"1307","Blackstone",221,"2023-06-12","Chris Boylston","2023-06-12 15:19:00","2023-06-12 15:28:00",NA,"none","foot",0,0,0,1,0,0,24.5,86,3.1,NA,9,162,2,0,0,0,0,27.0432385538727,3931
"1308","Woonasquatucket-Moshassuck",69,"2023-06-12","John Crockett","2023-06-12 11:13:00","2023-06-12 11:30:00",NA,"none","foot",0.529411764705882,0,0.352941176470588,0,0,0.117647058823529,23,45,3.1,NA,17,162,0,1.49549666800979,0,5.44673523163513,0,0,3642
"1309","Woonasquatucket-Moshassuck",66,"2023-06-12","John Crockett","2023-06-12 11:33:00","2023-06-12 12:08:00",NA,"none","foot",0.571428571428571,0,0,0,0,0.428571428571429,24,64,3.1,NA,35,162,1,5.28188571403195,0,5.0222865303452,0,2.65906382003168,3740
"1312","Blackstone",166,"2023-06-12","John Crockett","2023-06-12 12:50:00","2023-06-12 13:14:00",NA,"none","foot",0.25,0,0,0,0,0.75,24.5,71,3.1,NA,24,162,3,31.2814880893379,0,0,0,0,3835
"1314","Blackstone",164,"2023-06-12","John Crockett","2023-06-12 13:34:00","2023-06-12 13:52:00",NA,"none","foot",0.388888888888889,0,0,0,0,0.611111111111111,24.9,65,3.1,NA,18,162,0,12.5968407603597,0,0,0,0.891887721313417,3933
"1316","Blackstone",222,"2023-06-12","John Crockett","2023-06-12 14:30:00","2023-06-12 14:45:00",NA,"none","foot",0.666666666666667,0,0,0,0,0.333333333333333,24.5,86,3.1,NA,15,162,3,15.5492495071597,0,4.64369046989902,0,0,3735
"1319","Blackstone",221,"2023-06-12","John Crockett","2023-06-12 15:18:00","2023-06-12 15:26:00",NA,"none","foot",0,0,0,1,0,0,24.5,86,3.1,NA,8,162,2,0,0,0,0,27.0432385538727,3931
"1321","Woonasquatucket-Moshassuck",17,"2023-06-13","Chris Boylston","2023-06-13 09:44:00","2023-06-13 09:54:00","Otter","none","foot",0.7,0,0.3,0,0,0,19.1,82,2.3,1,10,163,0,3.62830689821854,0,61.2762630233716,0,0.097908988119191,3054
"1322","Woonasquatucket-Moshassuck",19,"2023-06-13","Chris Boylston","2023-06-13 09:54:00","2023-06-13 10:17:00","Otter","none","foot",0.695652173913043,0,0.304347826086957,0,0,0,19.1,82,2.3,4,23,163,1,2.49562108096429,0,9.50878589848241,0,29.894623995401,3054
"1323","Woonasquatucket-Moshassuck",18,"2023-06-13","Chris Boylston","2023-06-13 10:21:00","2023-06-13 10:29:00",NA,"none","foot",0.125,0,0,0,0,0.875,19.1,82,2.3,NA,8,163,5,40.8605614652154,0,8.3411298366789,0,9.33373822835589,3053
"1324","Woonasquatucket-Moshassuck",17,"2023-06-13","John Crockett","2023-06-13 09:42:00","2023-06-13 09:52:00",NA,"none","kayak",0.4,0,0.6,0,0,0,19.1,82,2.3,NA,10,163,0,3.62830689821854,0,61.2762630233716,0,0.097908988119191,3054
"1325","Woonasquatucket-Moshassuck",19,"2023-06-13","John Crockett","2023-06-13 09:54:00","2023-06-13 10:15:00","Otter","none","kayak",0.19047619047619,0,0.619047619047619,0,0,0.19047619047619,19.1,82,2.3,1,21,163,1,2.49562108096429,0,9.50878589848241,0,29.894623995401,3054
"1326","Woonasquatucket-Moshassuck",18,"2023-06-13","John Crockett","2023-06-13 10:17:00","2023-06-13 10:45:00",NA,"none","kayak",0.178571428571429,0,0.25,0,0,0.571428571428571,19.1,82,2.3,NA,28,163,5,40.8605614652154,0,8.3411298366789,0,9.33373822835589,3053
"1327","Blackstone",98,"2023-06-14","Chris Boylston","2023-06-14 10:45:00","2023-06-14 10:58:00",NA,"none","kayak",0.307692307692308,0,0.230769230769231,0,0,0.461538461538462,22.2,29,6.4,NA,13,164,0,36.2036217913366,0,8.98673775040152,0,0,983
"1328","Blackstone",97,"2023-06-14","Chris Boylston","2023-06-14 11:03:00","2023-06-14 11:18:00",NA,"none","kayak",0.866666666666667,0,0,0,0,0.133333333333333,22.2,29,6.4,NA,15,164,0,94.3947849282047,0,0,0,0,983
"1329","Blackstone",99,"2023-06-14","Chris Boylston","2023-06-14 11:30:00","2023-06-14 11:42:00",NA,"none","kayak",0.416666666666667,0,0.583333333333333,0,0,0,23.3,36,6.4,NA,12,164,0,51.3484308995641,0,20.0533762180697,0,0,984
"1330","Blackstone",320,"2023-06-14","Chris Boylston","2023-06-14 12:46:00","2023-06-14 13:05:00",NA,"none","kayak",0.947368421052632,0,0,0,0,0.0526315789473684,23.6,58,6.4,NA,19,164,0,55.3162693463073,10.7561356986976,1650.02962613752,0,0,1092
"1332","Blackstone",309,"2023-06-14","Chris Boylston","2023-06-14 13:08:00","2023-06-14 13:52:00",NA,"none","kayak",0.681818181818182,0,0,0,0,0.318181818181818,23.6,58,6.4,NA,44,164,0,27.7963954583635,8.19986630649905,0,0,8.73994628797615,1190
"1334","Blackstone",322,"2023-06-14","Chris Boylston","2023-06-14 13:57:00","2023-06-14 14:19:00",NA,"none","kayak",0.818181818181818,0,0,0,0,0.181818181818182,23.4,66,6.4,NA,22,164,0,8.33072220046393,0,0,0,0,1091
"1336","Blackstone",308,"2023-06-14","Chris Boylston","2023-06-14 14:28:00","2023-06-14 15:01:00",NA,"none","kayak",0.393939393939394,0.272727272727273,0,0,0,0.333333333333333,23.4,66,6.4,NA,33,164,2,15.5456863993048,7.3978682684011,0,0,38.9831452505409,1190
"1339","Blackstone",98,"2023-06-14","John Crockett","2023-06-14 10:43:00","2023-06-14 10:56:00",NA,"none","kayak",0.769230769230769,0,0,0,0,0.230769230769231,22.2,29,6.4,NA,13,164,0,36.2036217913366,0,8.98673775040152,0,0,983
"1340","Blackstone",97,"2023-06-14","John Crockett","2023-06-14 11:02:00","2023-06-14 11:14:00",NA,"none","kayak",0.833333333333333,0,0,0,0,0.166666666666667,22.2,29,6.4,NA,12,164,0,94.3947849282047,0,0,0,0,983
"1341","Blackstone",99,"2023-06-14","John Crockett","2023-06-14 11:27:00","2023-06-14 11:45:00",NA,"none","kayak",0.611111111111111,0,0.388888888888889,0,0,0,22.2,29,6.4,NA,18,164,0,51.3484308995641,0,20.0533762180697,0,0,984
"1342","Blackstone",320,"2023-06-14","John Crockett","2023-06-14 12:44:00","2023-06-14 13:03:00",NA,"none","kayak",1,0,0,0,0,0,23.6,58,6.4,NA,19,164,0,55.3162693463073,10.7561356986976,1650.02962613752,0,0,1092
"1344","Blackstone",309,"2023-06-14","John Crockett","2023-06-14 13:06:00","2023-06-14 13:49:00",NA,"none","kayak",0.813953488372093,0,0,0,0,0.186046511627907,23.6,58,6.4,NA,43,164,0,27.7963954583635,8.19986630649905,0,0,8.73994628797615,1190
"1346","Blackstone",322,"2023-06-14","John Crockett","2023-06-14 13:56:00","2023-06-14 14:18:00",NA,"none","kayak",0.681818181818182,0,0,0,0,0.318181818181818,23.4,66,6.4,NA,22,164,0,8.33072220046393,0,0,0,0,1091
"1348","Blackstone",308,"2023-06-14","John Crockett","2023-06-14 14:28:00","2023-06-14 15:00:00",NA,"none","kayak",0.34375,0.65625,0,0,0,0,23.4,66,6.4,NA,32,164,2,15.5456863993048,7.3978682684011,0,0,38.9831452505409,1190
"1351","Blackstone",325,"2023-06-15","Chris Boylston","2023-06-15 10:32:00","2023-06-15 10:57:00",NA,"none","kayak",0.68,0,0,0,0,0.32,17.8,91,0.5,NA,25,165,3,4.65322194924333,0,33332.2815463605,0,0,1478
"1353","Blackstone",257,"2023-06-15","Chris Boylston","2023-06-15 11:38:00","2023-06-15 11:58:00",NA,"none","kayak",0.8,0,0,0,0,0.2,18.9,36,0.5,NA,20,165,0,4.12970158366052,4.68726952848059,17857.1305351739,0,0.132996890917375,1673
"1355","Blackstone",258,"2023-06-15","Chris Boylston","2023-06-15 12:09:00","2023-06-15 13:11:00",NA,"none","kayak",0.354838709677419,0.145161290322581,0,0,0,0.5,18.9,36,0.5,NA,62,165,4,10.6828571656042,0,4268.75356958235,0,23.9626691879618,1673
"1357","Blackstone",113,"2023-06-15","Chris Boylston","2023-06-15 14:02:00","2023-06-15 14:52:00",NA,"none","kayak",0.66,0,0,0,0,0.34,21.3,71,0.5,NA,50,165,0,42.3639279973152,5.11657639573038,0,0,11.452477475033,1968
"1359","Blackstone",325,"2023-06-15","John Crockett","2023-06-15 10:29:00","2023-06-15 10:52:00",NA,"none","kayak",0.739130434782609,0,0,0,0,0.260869565217391,16.4,77,0.5,NA,23,165,3,4.65322194924333,0,33332.2815463605,0,0,1478
"1361","Blackstone",257,"2023-06-15","John Crockett","2023-06-15 11:38:00","2023-06-15 12:02:00",NA,"none","kayak",0.875,0,0,0,0,0.125,19,36,0.5,NA,24,165,0,4.12970158366052,4.68726952848059,17857.1305351739,0,0.132996890917375,1673
"1363","Blackstone",258,"2023-06-15","John Crockett","2023-06-15 12:09:00","2023-06-15 12:55:00",NA,"none","kayak",0.5,0.217391304347826,0,0,0,0.282608695652174,19,36,0.5,NA,46,165,4,10.6828571656042,0,4268.75356958235,0,23.9626691879618,1673
"1365","Blackstone",113,"2023-06-15","John Crockett","2023-06-15 14:02:00","2023-06-15 14:56:00",NA,"none","kayak",0.851851851851852,0,0,0,0,0.148148148148148,21.4,71,0.5,NA,54,165,0,42.3639279973152,5.11657639573038,0,0,11.452477475033,1968
"1367","Blackstone",106,"2023-06-20","Chris Boylston","2023-06-20 11:43:00","2023-06-20 12:00:00",NA,"none","kayak",0.529411764705882,0,0.470588235294118,0,0,0,20.8,31,1.2,NA,17,170,0,49.5473089638789,0,5.50380420599326,0,0,1585
"1369","Blackstone",105,"2023-06-20","Chris Boylston","2023-06-20 12:00:00","2023-06-20 12:45:00",NA,"none","kayak",0.822222222222222,0,0.111111111111111,0,0,0.0666666666666667,20.8,31,1.2,NA,45,170,0,48.0111110645722,0,9.1001029476313,0,0,1585
"1371","Blackstone",242,"2023-06-20","Chris Boylston","2023-06-20 13:32:00","2023-06-20 13:58:00",NA,"none","kayak",0.730769230769231,0,0,0,0,0.269230769230769,21.8,100,1.2,NA,26,170,2,14.7757612199719,8.39738350296818,0,0,22.0143748428805,1779
"1372","Blackstone",135,"2023-06-20","Chris Boylston","2023-06-20 14:52:00","2023-06-20 15:13:00",NA,"none","kayak",0.523809523809524,0,0.0952380952380952,0,0,0.380952380952381,21.5,100,1.2,NA,21,170,4,4.45501283853985,0,6.42500357967926,0,0,1970
"1375","Blackstone",136,"2023-06-20","Chris Boylston","2023-06-20 15:47:00","2023-06-20 16:03:00","Otter","none","kayak",1,0,0,0,0,0,21.5,100,1.2,0,16,170,2,5.14788909498318,0,14.5238006345732,0,0,1967
"1377","Blackstone",153,"2023-06-20","Chris Boylston","2023-06-20 16:40:00","2023-06-20 17:13:00",NA,"none","kayak",0.676470588235294,0,0,0,0,0.323529411764706,20.5,100,1.2,NA,33,170,4,23.8187205579654,0,0,0,40.0775540102988,2360
"1379","Blackstone",106,"2023-06-20","John Crockett","2023-06-20 11:44:00","2023-06-20 11:59:00",NA,"none","kayak",0.533333333333333,0,0.466666666666667,0,0,0,20.8,31,1.2,NA,15,170,0,49.5473089638789,0,5.50380420599326,0,0,1585
"1380","Blackstone",105,"2023-06-20","John Crockett","2023-06-20 12:00:00","2023-06-20 12:45:00",NA,"none","kayak",0.818181818181818,0,0.159090909090909,0,0,0.0227272727272727,20.8,31,1.2,NA,45,170,0,48.0111110645722,0,9.1001029476313,0,0,1585
"1382","Blackstone",242,"2023-06-20","John Crockett","2023-06-20 13:30:00","2023-06-20 13:55:00",NA,"none","kayak",0.6,0,0,0,0,0.4,21.9,100,1.2,NA,25,170,2,14.7757612199719,8.39738350296818,0,0,22.0143748428805,1779
"1383","Blackstone",135,"2023-06-20","John Crockett","2023-06-20 14:49:00","2023-06-20 15:13:00",NA,"none","kayak",0.375,0,0,0,0,0.625,21.5,100,1.2,NA,24,170,4,4.45501283853985,0,6.42500357967926,0,0,1970
"1386","Blackstone",136,"2023-06-20","John Crockett","2023-06-20 14:48:00","2023-06-20 15:58:00",NA,"none","kayak",0.342857142857143,0,0.142857142857143,0,0,0.514285714285714,21.5,100,1.2,NA,70,170,2,5.14788909498318,0,14.5238006345732,0,0,1967
"1387","Blackstone",153,"2023-06-20","John Crockett","2023-06-20 16:39:00","2023-06-20 17:13:00",NA,"none","kayak",0.676470588235294,0,0,0,0,0.323529411764706,20.5,100,1.2,NA,34,170,4,23.8187205579654,0,0,0,40.0775540102988,2360
"1389","Woonasquatucket-Moshassuck",54,"2023-06-21","Chris Boylston","2023-06-21 09:55:00","2023-06-21 10:30:00","Otter","none","kayak",0,0,1,0,0,0,17,59,0,1,35,171,1,82.7344367635528,0,4.42313379726126,0,0,3447
"1392","Woonasquatucket-Moshassuck",38,"2023-06-21","Chris Boylston","2023-06-21 11:15:00","2023-06-21 11:50:00","Otter","none","kayak",1,0,0,0,0,0,18.6,91,0,5,35,171,0,82.7769581216143,0,4.95953673014778,0,0,2759
"1394","Woonasquatucket-Moshassuck",41,"2023-06-21","Chris Boylston","2023-06-21 12:12:00","2023-06-21 12:51:00",NA,"none","kayak",0.769230769230769,0,0,0,0,0.230769230769231,20.1,100,0,NA,39,171,4,34.9885044063883,0,0,0,0,2757
"1396","Blackstone",140,"2023-06-21","Chris Boylston","2023-06-21 14:22:00","2023-06-21 15:01:00",NA,"none","kayak",0.358974358974359,0,0,0,0,0.641025641025641,20.7,100,0,NA,39,171,3,6.11818569875368,5.61679684368149,0,0,0,2455
"1398","Blackstone",146,"2023-06-21","Chris Boylston","2023-06-21 15:28:00","2023-06-21 16:02:00","Otter","none","kayak",0.823529411764706,0,0,0,0,0.176470588235294,20.6,100,0,0,34,171,0,42.8924725280997,6.7674798787105,6.0350597000427,0,5.58694145036561,2356
"1401","Woonasquatucket-Moshassuck",54,"2023-06-21","John Crockett","2023-06-21 09:53:00","2023-06-21 10:21:00","Otter","none","kayak",1,0,0,0,0,0,17,59,0,2,28,171,1,82.7344367635528,0,4.42313379726126,0,0,3447
"1403","Woonasquatucket-Moshassuck",38,"2023-06-21","John Crockett","2023-06-21 11:16:00","2023-06-21 11:45:00","Otter","none","kayak",1,0,0,0,0,0,18.6,91,0,7,29,171,0,82.7769581216143,0,4.95953673014778,0,0,2759
"1405","Woonasquatucket-Moshassuck",41,"2023-06-21","John Crockett","2023-06-21 12:13:00","2023-06-21 12:46:00",NA,"none","kayak",0.848484848484849,0,0,0,0,0.151515151515152,20.1,100,0,NA,33,171,4,34.9885044063883,0,0,0,0,2757
"1407","Blackstone",140,"2023-06-21","John Crockett","2023-06-21 14:21:00","2023-06-21 14:58:00",NA,"none","kayak",0.297297297297297,0,0,0,0,0.702702702702703,20.7,100,0,NA,37,171,3,6.11818569875368,5.61679684368149,0,0,0,2455
"1408","Blackstone",146,"2023-06-21","John Crockett","2023-06-21 15:27:00","2023-06-21 16:01:00",NA,"none","kayak",0.882352941176471,0,0,0,0,0.117647058823529,20.6,100,0,NA,34,171,0,42.8924725280997,6.7674798787105,6.0350597000427,0,5.58694145036561,2356
"1410","Woonasquatucket-Moshassuck",56,"2023-06-22","Chris Boylston","2023-06-22 09:02:00","2023-06-22 09:15:00",NA,"none","foot",0,0,0,0,0,1,15.3,74,2.3,NA,13,172,4,0.079537794891552,3.5126675547219,0,0,4.37122957917122,3842
"1412","Woonasquatucket-Moshassuck",50,"2023-06-22","Chris Boylston","2023-06-22 09:49:00","2023-06-22 10:12:00",NA,"none","foot",0.0869565217391304,0,0,0,0,0.91304347826087,16.3,100,2.3,NA,23,172,5,0.661202442440628,0,0,0,6.9400168872972,3453
"1414","Woonasquatucket-Moshassuck",53,"2023-06-22","Chris Boylston","2023-06-22 10:23:00","2023-06-22 10:38:00","Otter","none","foot",0,0,0,0,0,1,16.3,100,2.3,0,15,172,5,3.36082398519042,0,0,0,0,3452
"1416","Woonasquatucket-Moshassuck",56,"2023-06-22","John Crockett","2023-06-22 09:02:00","2023-06-22 09:15:00",NA,"none","foot",0,0,0,0,0,1,15.3,74,2.3,NA,13,172,4,0.079537794891552,3.5126675547219,0,0,4.37122957917122,3842
"1418","Woonasquatucket-Moshassuck",50,"2023-06-22","John Crockett","2023-06-22 09:49:00","2023-06-22 10:12:00",NA,"none","foot",0.173913043478261,0,0,0,0,0.826086956521739,16.3,100,2.3,NA,23,172,5,0.661202442440628,0,0,0,6.9400168872972,3453
"1420","Woonasquatucket-Moshassuck",53,"2023-06-22","John Crockett","2023-06-22 10:21:00","2023-06-22 10:38:00","Otter","none","foot",0.0588235294117647,0,0,0,0,0.941176470588235,16.3,100,2.3,7,17,172,5,3.36082398519042,0,0,0,0,3452
"1421","Blackstone",108,"2023-06-28","Chris Boylston","2023-06-28 12:34:00","2023-06-28 13:02:00",NA,"none","foot",0.142857142857143,0.464285714285714,0,0,0,0.392857142857143,22.5,100,9.4,NA,28,178,3,6.60114933628022,0,37.087409157767,0,0,1777
"1422","Blackstone",311,"2023-06-28","Chris Boylston","2023-06-28 14:34:00","2023-06-28 14:54:00",NA,"none","foot",0,0,0,0,0,1,24.8,100,9.4,NA,20,178,1,0,0,0,0,19.727726853334,1190
"1423","Blackstone",108,"2023-06-28","John Crockett","2023-06-28 12:33:00","2023-06-28 12:59:00",NA,"none","foot",0.461538461538462,0.0384615384615385,0,0,0,0.5,22.5,100,9.4,NA,26,178,3,6.60114933628022,0,37.087409157767,0,0,1777
"1424","Blackstone",311,"2023-06-28","John Crockett","2023-06-28 14:34:00","2023-06-28 14:55:00",NA,"none","foot",0,0,0,0,0,1,24.8,100,9.4,NA,21,178,1,0,0,0,0,19.727726853334,1190
"1426","Woonasquatucket-Moshassuck",30,"2023-06-29","Chris Boylston","2023-06-29 11:34:00","2023-06-29 12:07:00",NA,"none","kayak",1,0,0,0,0,0,23.3,37,0.4,NA,33,179,1,10.2312492212675,0,3.690986261856,0,0,2468
"1427","Woonasquatucket-Moshassuck",35,"2023-06-29","Chris Boylston","2023-06-29 12:23:00","2023-06-29 12:39:00",NA,"none","kayak",0.875,0,0,0.125,0,0,23.3,37,0.4,NA,16,179,1,31.92480737225,0,0,0,0,2565
"1429","Woonasquatucket-Moshassuck",32,"2023-06-29","Chris Boylston","2023-06-29 12:56:00","2023-06-29 13:15:00",NA,"none","kayak",0.631578947368421,0,0.315789473684211,0,0,0.0526315789473684,24.1,48,0.4,NA,19,179,1,48.2489328278812,0,1.07428178069655,0,0,2368
"1430","Woonasquatucket-Moshassuck",33,"2023-06-29","Chris Boylston","2023-06-29 13:31:00","2023-06-29 13:57:00",NA,"none","kayak",0.692307692307692,0,0.0384615384615385,0,0,0.269230769230769,24.8,56,0.4,NA,26,179,1,39.0380533370723,0,0.034347577600057,0,0,2467
"1431","Woonasquatucket-Moshassuck",30,"2023-06-29","John Crockett","2023-06-29 11:34:00","2023-06-29 12:06:00",NA,"none","kayak",1,0,0,0,0,0,23.3,37,0.4,NA,32,179,1,10.2312492212675,0,3.690986261856,0,0,2468
"1432","Woonasquatucket-Moshassuck",35,"2023-06-29","John Crockett","2023-06-29 12:22:00","2023-06-29 12:36:00",NA,"none","kayak",0.714285714285714,0,0,0.285714285714286,0,0,23.3,37,0.4,NA,14,179,1,31.92480737225,0,0,0,0,2565
"1433","Woonasquatucket-Moshassuck",32,"2023-06-29","John Crockett","2023-06-29 12:55:00","2023-06-29 13:14:00",NA,"none","kayak",0.684210526315789,0,0.263157894736842,0,0,0.0526315789473684,24.1,48,0.4,NA,19,179,1,48.2489328278812,0,1.07428178069655,0,0,2368
"1434","Woonasquatucket-Moshassuck",33,"2023-06-29","John Crockett","2023-06-29 13:28:00","2023-06-29 13:55:00",NA,"none","kayak",0.740740740740741,0,0,0,0,0.259259259259259,24.1,48,0.4,NA,27,179,1,39.0380533370723,0,0.034347577600057,0,0,2467
"1435","Blackstone",202,"2023-06-30","John Crockett","2023-06-30 07:30:00","2023-06-30 08:06:00",NA,"none","kayak",0.944444444444444,0,0,0,0,0.0555555555555556,19.4,36,0.6,NA,36,180,0,13.2435118791353,0,3.07411806154714,0,0,3339
"1437","Blackstone",172,"2023-06-30","John Crockett","2023-06-30 08:39:00","2023-06-30 09:23:00",NA,"none","kayak",0.954545454545455,0,0,0,0,0.0454545454545455,21.6,11,0.6,NA,44,180,0,26.5406580625041,3.84690636161185,0.006296675573731,0,0,3239
"1440","Blackstone",305,"2023-07-05","Chris Boylston","2023-07-05 14:31:00","2023-07-05 14:55:00",NA,"none","kayak",0.791666666666667,0.125,0,0,0,0.0833333333333333,29.9,23,0,NA,24,185,0,7.77606473172666,23.1838929897177,0,0,35.2449773464263,3934
"1441","Blackstone",229,"2023-07-05","Chris Boylston","2023-07-05 14:57:00","2023-07-05 15:09:00",NA,"none","kayak",0.5,0.5,0,0,0,0,29.9,23,0,NA,12,185,0,23.357153678611,43.777004226474,0,0,32.7499135392297,3934
"1442","Blackstone",228,"2023-07-05","Chris Boylston","2023-07-05 15:20:00","2023-07-05 15:44:00",NA,"none","kayak",0.666666666666667,0.333333333333333,0,0,0,0,29.9,23,0,NA,24,185,0,16.3115970826574,0,0,0,0,4033
"1444","Blackstone",305,"2023-07-05","John Crockett","2023-07-05 14:29:00","2023-07-05 14:43:00",NA,"none","kayak",0.857142857142857,0.0714285714285714,0,0,0,0.0714285714285714,29.4,14,0,NA,14,185,0,7.77606473172666,23.1838929897177,0,0,35.2449773464263,3934
"1445","Blackstone",229,"2023-07-05","John Crockett","2023-07-05 14:52:00","2023-07-05 15:06:00",NA,"none","kayak",0.285714285714286,0.714285714285714,0,0,0,0,29.8,23,0,NA,14,185,0,23.357153678611,43.777004226474,0,0,32.7499135392297,3934
"1446","Blackstone",228,"2023-07-05","John Crockett","2023-07-05 15:20:00","2023-07-05 15:42:00",NA,"none","kayak",0.818181818181818,0.181818181818182,0,0,0,0,29.8,23,0,NA,22,185,0,16.3115970826574,0,0,0,0,4033
"1448","Blackstone",202,"2023-07-05","John Crockett","2023-07-05 11:21:00","2023-07-05 11:59:00",NA,"none","kayak",0.736842105263158,0,0,0,0,0.263157894736842,25.4,37,0,NA,38,185,0,13.2435118791353,0,3.07411806154714,0,0,3339
"1450","Blackstone",172,"2023-07-05","John Crockett","2023-07-05 12:32:00","2023-07-05 13:16:00",NA,"none","kayak",0.840909090909091,0,0.0454545454545455,0,0,0.113636363636364,28.7,5,0,NA,44,185,0,26.5406580625041,3.84690636161185,0.006296675573731,0,0,3239
